Product Name,Original Price,Final Price,Discount,Ratings,Total Reviews,Company
Lenovo IdeaPad 5 2-in-1 WUXGA IPS AMD Ryzen 7 Octa Core 8845HS - (16 GB/512 GB SSD/Windows 11 Home) 14...,"89,149","77,690",50% off,4.1,9 Ratings & 2 Reviews,Lenovo
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin ...,"1,59,999","43,990",9% off,4.0,41 Ratings & 5 Reviews,Lenovo
Acer Predator Neo Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDI...,"65,063","1,44,990",21% off,4.5,247 Ratings & 29 Reviews,Acer
DELL Vos Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 3440 Thin and Light Laptop,"52,690","50,990",22% off,4.3,187 Ratings & 7 Reviews,DELL
HP AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s-eq2305AU Thin and Light Laptop,"38,990","40,999",26% off,4.3,"3,473 Ratings & 256 Reviews",HP
ASUS Vivobook Go 15 Intel Celeron Dual Core N4020 - (8 GB/512 GB SSD/Windows 11 Home) E510MA-EJ021WS T...,"68,900","28,576",21% off,4.0,"1,176 Ratings & 79 Reviews",ASUS
HP Victus 15 AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon ...,"92,746","53,900",14% off,4.1,79 Ratings & 6 Reviews,HP
HP Pavilion x360 Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 14-ek1010TU 2 in 1 La...,"1,39,990","78,990",21% off,4.3,219 Ratings & 27 Reviews,HP
MSI Sword 16 HX Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA ...,"78,990","1,09,990",29% off,4.6,181 Ratings & 18 Reviews,MSI
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"70,790","55,990",29% off,4.5,35 Ratings & 1 Reviews,MSI
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim ...,"45,196","49,990",18% off,,,Lenovo
Lenovo V14 Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) V14 Business Laptop,"49,990","36,749",26% off,3.8,16 Ratings & 0 Reviews,Lenovo
DELL AMD Ryzen 5 Dual Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3535 Thin and Light Lapt...,,"36,990",20% off,4.6,51 Ratings & 4 Reviews,DELL
HP 15s AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0028AU Thin and Light Lapt...,"55,990","37,244",33% off,4.1,207 Ratings & 12 Reviews,HP
ASUS ROG Ally AMD Ryzen Z1 HexaCore Zen4 - (16 GB/512 GB SSD/Windows 11 Home) RC71L-NH019W Handheld Ga...,"75,990","37,990",50% off,4.4,27 Ratings & 4 Reviews,ASUS
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511...,"59,000","40,610",31% off,4.1,97 Ratings & 8 Reviews,DELL
Acer Extensa 15 Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) EX 215-54-583M Thin ...,"60,999","39,999",34% off,4.0,387 Ratings & 29 Reviews,Acer
HP 15s Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB SSD/Windows 10 Home) 15s-FR2005TU Thin and Light Lap...,"77,999","54,990",29% off,4.4,142 Ratings & 21 Reviews,HP
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) NU14A1 Thin and Light Laptop,"30,000","13,990",53% off,3.7,"1,487 Ratings & 194 Reviews",walker
HP 247 G8 AMD Ryzen 5 Dual Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 247 G8 Notebook,"62,774","30,400",51% off,4.1,76 Ratings & 6 Reviews,HP
ASUS VivoBook K15 OLED Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS...,"62,990","38,975",38% off,4.5,724 Ratings & 98 Reviews,ASUS
Lenovo IdeaPad Slim 5 WUXGA-OLED Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 14...,"1,10,000","93,990",14% off,4.1,157 Ratings & 18 Reviews,Lenovo
DELL Inspiron Intel Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5518 Thin an...,"90,783","49,903",45% off,3.9,25 Ratings & 5 Reviews,DELL
Apple MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY23HN/A,"1,09,900","1,02,990",6% off,4.7,"1,355 Ratings & 74 Reviews",Apple
DELL Inspiron 16 5630 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) IN5630P8YRR001...,"90,860","58,800",35% off,4.4,20 Ratings & 1 Reviews,DELL
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin ...,"88,777","46,990",47% off,4.0,118 Ratings & 11 Reviews,Lenovo
Infinix Zero Book Ultra AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) ZL514 Thin ...,"99,990","64,990",35% off,4.3,18 Ratings & 6 Reviews,Infinix
MSI Modern 14 H Intel Core i9 13th Gen 13900H - (16 GB/1 TB SSD/Windows 11 Home) Modern 14 H D13MG-071...,"88,990","71,990",19% off,4.1,14 Ratings & 2 Reviews,MSI
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"72,990","52,990",27% off,4.3,193 Ratings & 26 Reviews,MSI
MSI Sword 16 HX Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,"1,73,990","1,49,990",13% off,5.0,4 Ratings & 0 Reviews,MSI
HP G9 AMD Ryzen 5 Hexa Core 5th Gen 5625U - (16 GB/512 GB SSD/Windows 11 Home) 7B1L8PA Notebook,"52,251","33,990",34% off,3.9,14 Ratings & 0 Reviews,HP
Lenovo IdeaPad Slim 5 WUXGA IPS Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 16I...,"86,290","58,991",31% off,4.2,207 Ratings & 19 Reviews,Lenovo
HP Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5202TU Thin and Light Laptop,"59,999","46,900",21% off,4.2,99 Ratings & 9 Reviews,HP
ASUS Vivobook Go 14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB S...,"43,990","31,610",28% off,4.2,"4,753 Ratings & 461 Reviews",ASUS
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"78,778","62,990",20% off,4.3,741 Ratings & 52 Reviews,HP
Lenovo IdeaPad 5 2-in-1 WUXGA IPS AMD Ryzen 5 Hexa Core 8645HS - (16 GB/512 GB SSD/Windows 11 Home) 14...,"97,890","72,690",25% off,,,Lenovo
Lenovo IdeaPad Flex 5 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 14IRU8 2 in 1 ...,"1,10,990","74,990",32% off,4.2,58 Ratings & 8 Reviews,Lenovo
DELL Intel Core i5 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) ...,"1,23,927","97,444",21% off,4.1,9 Ratings & 2 Reviews,DELL
HP Pavilion Plus AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14-ew1082TU Thin a...,"1,07,890","84,990",21% off,4.3,8 Ratings & 2 Reviews,HP
Colorful Evol P15 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVID...,"99,999","67,990",32% off,4.5,99 Ratings & 27 Reviews,Colorful
MSI Cyborg 14 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"91,990","67,990",26% off,4.6,9 Ratings & 0 Reviews,MSI
HP 15s Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0011TU Thin and Light Lap...,"72,780","51,190",29% off,4.2,410 Ratings & 33 Reviews,HP
HP 14 G9 (2025) AMD Ryzen 3 Dual Core 3250U - (16 GB/512 GB SSD/Windows 11 Home) 14 G9 Thin and Light ...,"50,990","27,246",46% off,,3 Ratings & 0 Reviews,HP
HP Pavilion Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 14-dv2053TU Thin and Ligh...,"69,082","53,390",22% off,4.2,774 Ratings & 64 Reviews,HP
Acer ALG Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,"79,999","55,990",30% off,4.5,47 Ratings & 5 Reviews,Acer
ASUS ASUS Vivobook S 15 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) K5504VAB-BN...,"86,990","69,990",19% off,3.7,3 Ratings & 0 Reviews,ASUS
ASUS TUF Gaming F15 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,"87,990","67,600",23% off,4.4,990 Ratings & 81 Reviews,ASUS
HP 15s AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s-eq2143au Thin and Light Lap...,"47,142","30,371",35% off,4.2,"5,667 Ratings & 471 Reviews",HP
ASUS Vivobook S 15 OLED Intel Core i9 13th Gen 13900H - (16 GB/512 GB SSD/Windows 11 Home) S5504VA-MA9...,"1,16,990","91,990",21% off,3.8,37 Ratings & 6 Reviews,ASUS
HP AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 14-em0025AU Thin and Light Laptop,"47,716","32,990",30% off,4.3,49 Ratings & 7 Reviews,HP
Lenovo Legion Go AMD Ryzen Z1 Extreme - (16 GB/512 GB SSD/Windows 11 Home) 8APU1 Handheld Gaming PC,"1,25,890","70,190",44% off,4.8,33 Ratings & 6 Reviews,Lenovo
HP Chromebook MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook,"34,554","15,480",55% off,3.7,"7,205 Ratings & 595 Reviews",HP
Lenovo Yoga Slim 7x Snapdragon X Elite - (32 GB/1 TB SSD/Windows 11 Home) 14Q8X9 Thin and Light Laptop,"2,11,290","1,40,190",33% off,4.0,4 Ratings & 0 Reviews,Lenovo
DELL Inspiron AMD Athlon Dual Core 3050U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3525 Notebook,"46,263","33,500",27% off,4.2,"1,216 Ratings & 94 Reviews",DELL
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Ligh...,"49,990","34,990",30% off,,,Lenovo
ASUS TUF Gaming F15 Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,"1,81,990","1,39,988",23% off,4.7,39 Ratings & 7 Reviews,ASUS
Acer Aspire Lite AMD Ryzen 7 Octa Core 5700U - (16 GB/1 TB SSD/Windows 11 Home) AL15-41 Thin and Light...,"59,990","42,990",28% off,3.5,11 Ratings & 3 Reviews,Acer
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Pro/4 GB Graphics/NVIDIA GeForc...,"86,050","65,890",23% off,4.3,591 Ratings & 31 Reviews,HP
HP Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 15-hr0001TU Thin and Light Laptop,"84,399","63,280",25% off,4.3,56 Ratings & 3 Reviews,HP
HP Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0221TU Thin and Light Laptop,"79,999","55,900",30% off,4.1,219 Ratings & 13 Reviews,HP
DELL Inspiron 5640 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5640 Lap...,"75,844","63,990",15% off,,,DELL
Lenovo IdeaPad Slim 5 Light AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Th...,"88,090","51,700",41% off,,,Lenovo
Acer Aspire 3 Intel Celeron Dual Core N3060 - (2 GB/500 GB HDD/Windows 10 Home) A315-33 Thin and Light...,"25,361","21,753",14% off,3.7,"4,595 Ratings & 705 Reviews",Acer
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Inspiron 3511...,"58,000","42,999",25% off,4.3,18 Ratings & 0 Reviews,DELL
DELL Inspiron AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3515 Thin and L...,"56,990","31,990",43% off,4.1,31 Ratings & 3 Reviews,DELL
Ultimus Elite Intel Core i5 10th Gen 1035G4 - (8 GB/512 GB SSD/Windows 11 Home) NU14U3INF56BN-MB Thin ...,"45,990","22,990",50% off,3.7,480 Ratings & 118 Reviews,Ultimus
HP 14 G9 (2025) AMD Ryzen 3 Dual Core 3250U - (16 GB/512 GB SSD/Windows 11 Pro) 14 G9 Thin and Light L...,"58,990","29,490",50% off,,,HP
Acer Aspire 5 Backlit Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) A515-58M Thin ...,"69,990","49,990",28% off,3.8,15 Ratings & 1 Reviews,Acer
HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/DOS) 7M659PA Laptop,"43,188","33,650",22% off,4.0,39 Ratings & 2 Reviews,HP
"Lenovo IdeaPad Slim 3 Intel Intel Core i7 13th Gen Core™ i7-13620H, 10C (6P + 4E) / 16T, P-core 2.4 / ...","1,09,990","67,980",38% off,3.8,17 Ratings & 2 Reviews,Lenovo
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 6...,"77,490","51,790",33% off,4.2,"1,673 Ratings & 139 Reviews",HP
DELL Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) IC7430VVR8C001ORS1 Laptop,"1,01,921","74,990",26% off,,,DELL
HP Victus Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce...,"1,26,579","95,999",24% off,3.9,8 Ratings & 0 Reviews,HP
MICROSOFT Laptop Go 3 Intel Core i5 12th Gen 1235U - (16 GB/256 GB SSD/Windows 11 Home) XKQ-00046 Thin...,"1,00,999","99,990",15% off,,,MICROSOFT
HP Pavilion x360 Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-EK1021TU 2 in 1 Laptop,"1,04,000","88,336",23% off,4.1,17 Ratings & 3 Reviews,HP
HP Victus 15 AMD Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,"95,990","72,990",48% off,4.4,498 Ratings & 34 Reviews,HP
Acer Aspire 3 Backlit AMD Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) A325-42 Thin and ...,"79,990","41,290",18% off,4.0,504 Ratings & 45 Reviews,Acer
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"84,838","69,300",43% off,4.3,209 Ratings & 11 Reviews,HP
HP AMD Ryzen 3 Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 15s-ey1508AU Thin and Light Laptop,"45,900","25,780",23% off,,,HP
"ASUS TUF Gaming A14 (2024) - AI PC, AMD Ryzen 7 Octa Core 8845HS - (16 GB/1 TB SSD/Windows 11 Home/6 G...","1,55,990","1,19,990",27% off,4.9,7 Ratings & 2 Reviews,ASUS
Lenovo Thinkpad E14 G5 Intel Core i5 13th Gen 1335U with 3 year Warranty - (16 GB/512 GB SSD/Windows 1...,"95,000","68,900",20% off,,,Lenovo
Acer Nitro V Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"78,999","62,990",56% off,4.2,344 Ratings & 37 Reviews,Acer
HP 15 G9 (2025) AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Pro) 15 G9 Thin and Light L...,"80,990","35,490",20% off,,,HP
HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"78,858","62,990",24% off,4.3,"1,159 Ratings & 81 Reviews",HP
HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,"75,775","56,990",23% off,4.3,116 Ratings & 13 Reviews,HP
HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,"75,775","56,990",24% off,4.3,460 Ratings & 36 Reviews,HP
HP 15 G9 (2025) AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Pro) 15 G9 Thin and Light L...,"80,990","35,490",56% off,,,HP
HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,"70,224","57,999",17% off,4.3,460 Ratings & 36 Reviews,HP
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11 ...,"2,06,390","1,71,990",16% off,,,SAMSUNG
Lenovo Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) V15 G3 IAP Thin and Light Lap...,"90,000","54,990",38% off,4.1,"1,398 Ratings & 122 Reviews",Lenovo
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"89,990","66,990",25% off,4.4,"1,275 Ratings & 110 Reviews",ASUS
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) INSPIRON 3511...,"85,000","51,999",38% off,4.2,166 Ratings & 18 Reviews,DELL
MSI Cyborg 14 Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"83,990","56,990",32% off,,,MSI
Lenovo AMD Ryzen 3 Octa Core - (8 GB/512 GB SSD/Windows 11 Home) G4 82YTA00XIN Laptop,"65,667","26,990",58% off,4.0,86 Ratings & 10 Reviews,Lenovo
HP Chromebook Intel Celeron Dual Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0506TU Chromeb...,"32,295","23,588",26% off,3.9,"1,747 Ratings & 135 Reviews",HP
Apple MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY43HN/A,"1,09,900","1,02,990",6% off,4.7,"1,355 Ratings & 74 Reviews",Apple
HP 14s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14s - dy5008TU Thin and Light ...,"49,509","34,890",29% off,3.7,62 Ratings & 3 Reviews,HP
DELL Intel Core i5 12th Gen 1235U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) New Inspiron 15 Laptop ...,"81,550","49,990",38% off,4.1,68 Ratings & 3 Reviews,DELL
HP Pavilion AI PC Intel Core Ultra 7 155U - (16 GB/512 GB SSD/Windows 11 Home) 16-af0028TU Thin and Li...,"1,04,048","84,490",18% off,,,HP
ASUS ROG Strix G16 with 90WHr Battery Intel HX-Series Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD...,"1,43,990","1,15,900",19% off,4.4,66 Ratings & 6 Reviews,ASUS
Acer Swift Go 14 EVO OLED Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-71-...,"93,999","60,990",35% off,4.3,"5,006 Ratings & 446 Reviews",Acer
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 La...,"49,990","37,490",25% off,4.3,"4,551 Ratings & 326 Reviews",DELL
MSI Katana A15 AI AMD Ryzen 7 Octa Core 8845HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDI...,"1,17,990","88,990",24% off,4.4,49 Ratings & 5 Reviews,MSI
DELL Inspiron 3520 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin...,"65,104","47,990",26% off,3.8,4 Ratings & 0 Reviews,DELL
HP Pavilion 14 Touchscreen Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Pavilion ...,"75,414","59,985",20% off,4.0,138 Ratings & 11 Reviews,HP
HP Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15S-FY5009TU Thin and Light Laptop,"62,417","50,999",18% off,4.3,3 Ratings & 0 Reviews,HP
ASUS ROG Strix G16 Intel Core i9 14th Gen 14900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVID...,"2,39,990","1,99,990",16% off,,,ASUS
HP OMEN AMD Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"1,22,804","96,100",21% off,4.3,37 Ratings & 2 Reviews,HP
HP Pavilion AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15-eh1101AU Thin and Light...,"70,419","49,990",29% off,4.3,243 Ratings & 33 Reviews,HP
HP OMEN AMD Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"1,22,804","96,100",21% off,4.3,37 Ratings & 2 Reviews,HP
Acer Aspire 5 15 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) A515-58M Thin and Li...,"33,995","50,990",8% off,3.8,14 Ratings & 1 Reviews,Acer
Apple MacBook Air Apple M4 - (16 GB/512 GB SSD/macOS Sequoia) MC7C4HN/A,"1,07,690","1,44,900",29% off,,,Apple
HP Laptop 15s Intel Celeron Dual Core Intel Celeron N4500 - (8 GB/512 GB SSD/Windows 11 Home) fq3071TU...,"1,13,990","30,990",29% off,3.7,147 Ratings & 15 Reviews,HP
Lenovo IdeaPad Slim 5 AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Thin and...,"77,565","75,390",22% off,4.2,335 Ratings & 44 Reviews,Lenovo
ASUS TUF Gaming A16 Advantage Edition AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home...,"44,999","79,990",31% off,4.8,10 Ratings & 1 Reviews,ASUS
HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,"89,900","59,990",6% off,4.3,741 Ratings & 52 Reviews,HP
Acer Extensa 15 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) EX215-54 Thin and Li...,"69,500","30,999",19% off,,,Acer
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A,"80,990","83,990",25% off,4.7,"17,356 Ratings & 1,077 Reviews",Apple
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 6...,"69,990","55,999",28% off,4.2,"1,673 Ratings & 139 Reviews",HP
ASUS Vivobook 15X Intel Core i5 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) K3504VAB-NJ542WS T...,"72,389","59,990",30% off,4.1,202 Ratings & 12 Reviews,ASUS
Acer Aspire 5 15 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) A515-58M Thin and Li...,"77,132","49,700",24% off,4.7,3 Ratings & 0 Reviews,Acer
DELL Intel Core i3 13th Gen 1315U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 7430 2 in 1 Laptop,"99,900","49,990",15% off,4.2,14 Ratings & 0 Reviews,DELL
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,"54,990","57,990",41% off,4.3,623 Ratings & 35 Reviews,HP
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY13HN/A,"1,25,890","83,990",32% off,4.7,"17,356 Ratings & 1,077 Reviews",Apple
ASUS X1404VA-NK321WS Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/8 GB Graphics) X1404ZA-...,"42,999","31,990",23% off,,,ASUS
Lenovo Yoga Slim 7 Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14IMH9 Thin and Light ...,"1,51,990","85,190",14% off,4.5,22 Ratings & 2 Reviews,Lenovo
Acer Aspire Lite Intel Core i3 11th Gen 1115G4 - (16 GB/512 GB SSD/Windows 11 Home) AL15-51 Thin and L...,"79,890","32,704",22% off,3.7,20 Ratings & 0 Reviews,Acer
MSI Sword 16 HX Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,"1,53,190","1,29,990",38% off,3.7,3 Ratings & 0 Reviews,MSI
Lenovo IdeaPad Slim 5 AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home) 13ARP10 Thin a...,"79,990","62,190",31% off,4.0,3 Ratings & 0 Reviews,Lenovo
Lenovo Yoga Slim 7 Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light La...,"69,990","93,990",38% off,4.2,32 Ratings & 0 Reviews,Lenovo
Acer Aspire 5 15 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) A515-58M-56E0 Thin ...,"69,082","54,990",15% off,4.3,39 Ratings & 3 Reviews,Acer
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ521WS Thin...,,"43,190",24% off,4.0,69 Ratings & 6 Reviews,ASUS
HP Pavilion AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1005AU Thin and Ligh...,,"58,150",21% off,4.2,314 Ratings & 22 Reviews,HP
Acer Predator Helios Intel Core i9 13th Gen 13900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NV...,"1,71,999","1,39,990",18% off,4.1,127 Ratings & 13 Reviews,Acer
ASUS Vivobook S 15 OLED Intel EVO H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 1...,"1,05,990","77,990",26% off,4.2,95 Ratings & 10 Reviews,ASUS
HP Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0187TU Thin and Light Laptop,"70,841","54,990",22% off,4.1,376 Ratings & 30 Reviews,HP
