Product Name,Original Price,Final Price,Discount,Ratings,Total Reviews,Company,Total Ratings,Total Reviews Extracted
ASUS Vivobook S 15 OLED Intel EVO H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 1...,105990.0,77990.0,26,4.2,95 Ratings & 10 Reviews,ASUS,95,10
HP Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0187TU Thin and Light Laptop,70841.0,54990.0,22,4.1,376 Ratings & 30 Reviews,HP,376,30
HP Intel Core i5 12th Gen 1235U - (8 GB/1 TB SSD/Windows 11 Home) 15s-fq5331TU Thin and Light Laptop,68223.0,48985.0,28,4.2,61 Ratings & 2 Reviews,HP,61,2
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,149999.0,121999.0,18,4.5,276 Ratings & 32 Reviews,ASUS,276,32
ASUS TUF Gaming F15 with 90WHr Battery Intel H-Series Intel Core i7 12th Gen 12700H - (16 GB/512 GB SS...,133990.0,102000.0,23,4.3,290 Ratings & 27 Reviews,ASUS,290,27
Lenovo Legion Pro 5 AMD Ryzen 9 16 Core 7945HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,227390.0,156190.0,31,4.7,3 Ratings & 0 Reviews,Lenovo,3,0
MSI Modern 15 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-883IN Th...,51990.0,36990.0,28,4.2,73 Ratings & 4 Reviews,MSI,73,4
Acer ALG Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForc...,79990.0,63990.0,20,4.2,46 Ratings & 3 Reviews,Acer,46,3
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,96890.0,72500.0,25,0.0,nan,HP,0,0
ASUS Zenbook 14 OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) UX3405MA-PZ961WS...,170990.0,134990.0,21,5.0,3 Ratings & 0 Reviews,ASUS,3,0
Lenovo V SERIES Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light La...,59800.0,35800.0,40,0.0,5 Ratings & 0 Reviews,Lenovo,5,0
"ASUS TUF Gaming A14 (2024) - AI PC, AMD Ryzen AI 9 12 Core HX 370 - (32 GB/2 TB SSD/Windows 11 Home/8 ...",203990.0,167205.0,18,5.0,4 Ratings & 2 Reviews,ASUS,4,2
Infinix Zero Book Ultra AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) ZL514 Thin ...,79990.0,57990.0,27,4.1,26 Ratings & 5 Reviews,Infinix,26,5
HP 15s AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s-eq2132au Thin and Light La...,54479.0,41190.0,24,4.2,863 Ratings & 65 Reviews,HP,863,65
ASUS Zenbook Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) UX3405MA-PP555WS Notebook,129990.0,89349.0,31,4.2,14 Ratings & 0 Reviews,ASUS,14,0
Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin a...,121790.0,72190.0,40,4.1,157 Ratings & 18 Reviews,Lenovo,157,18
ASUS Zenbook 14 OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) UX3405MA-PZ962WS...,170990.0,134990.0,21,4.4,13 Ratings & 0 Reviews,ASUS,13,0
HP Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5185TU Laptop,46861.0,35499.0,24,4.2,75 Ratings & 3 Reviews,HP,75,3
Apple MacBook Air Apple M4 - (16 GB/256 GB SSD/macOS Sequoia) MW1G3HN/A,168100.0,124900.0,28,4.6,90 Ratings & 16 Reviews,Apple,90,16
DELL Intel Core i7 13650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) ...,95999.0,119890.0,46,5.0,4 Ratings & 0 Reviews,DELL,4,0
Acer Nitro 5 AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,113925.0,50990.0,18,4.4,442 Ratings & 43 Reviews,Acer,442,43
HP Victus Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,-3576.5384615384614,92990.0,27,4.1,20 Ratings & 1 Reviews,HP,20,1
HP Pavilion Eyesafe AMD Ryzen 5 Dual Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin ...,-3003.608695652174,69083.0,24,4.5,"1,717 Ratings & 172 Reviews",HP,1717,172
ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,81990.0,71990.0,12,0.0,nan,ASUS,0,0
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,78590.0,64490.0,17,4.0,4 Ratings & 0 Reviews,Lenovo,4,0
HP Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 10 Home) 15s-FR2006TU Thin and Light Lapto...,51500.0,36999.0,28,4.3,"1,673 Ratings & 219 Reviews",HP,1673,219
HP 15 G10 (2025) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15 G10 Thin and Light...,49990.0,27046.0,45,0.0,nan,HP,0,0
Lenovo Yoga Slim 7 WUXGA OLED AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 ...,146890.0,107190.0,27,4.1,16 Ratings & 2 Reviews,Lenovo,16,2
Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRXT3HN/A,114900.0,97990.0,14,4.7,551 Ratings & 39 Reviews,Apple,551,39
DELL Inspiron 3520 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 0IN352010031RINB1M...,62626.0,46990.0,24,4.2,"1,188 Ratings & 73 Reviews",DELL,1188,73
HP 15s Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s-FR2006TU Thin and Light L...,50744.0,37599.0,25,4.3,"1,421 Ratings & 146 Reviews",HP,1421,146
Lenovo IdeaPad AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 Thin and Light ...,83890.0,58490.0,30,4.5,30 Ratings & 1 Reviews,Lenovo,30,1
Lenovo IdeaPad 5 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH9 2 in 1 Lapt...,109690.0,72190.0,34,4.6,30 Ratings & 2 Reviews,Lenovo,30,2
ASUS Vivobook 15 Intel Pentium Gold 7505 - (8 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ121WS Laptop,42990.0,28587.0,33,4.2,98 Ratings & 7 Reviews,ASUS,98,7
ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Ho...,74990.0,57900.0,22,4.3,"1,070 Ratings & 113 Reviews",ASUS,1070,113
Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRYR3HN/A,134900.0,125990.0,6,4.7,328 Ratings & 19 Reviews,Apple,328,19
Apple MacBook Air Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXU3HN/A,134900.0,116990.0,13,4.7,328 Ratings & 19 Reviews,Apple,328,19
HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,78788.0,53999.0,31,4.4,"2,794 Ratings & 148 Reviews",HP,2794,148
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXY3HN/A,99900.0,83990.0,15,4.7,"17,356 Ratings & 1,077 Reviews",Apple,17356,1077
HP Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq5138tu Thin and Light Laptop,51900.0,35250.0,32,4.2,"6,839 Ratings & 564 Reviews",HP,6839,564
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,86343.0,64990.0,24,4.3,591 Ratings & 31 Reviews,HP,591,31
HP Pavilion AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home) 15-eh1103AU Thin and Ligh...,75023.0,52790.0,29,4.3,278 Ratings & 28 Reviews,HP,278,28
Apple MacBook Air Apple M3 - (16 GB/256 GB SSD/macOS Sonoma) MXCV3HN/A,134900.0,125990.0,6,0.0,nan,Apple,0,0
HP Pavilion 15 (2024) AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) 15-eh3036AU Thin...,58841.0,51990.0,11,4.3,"1,067 Ratings & 107 Reviews",HP,1067,107
ASUS Zenbook 14 OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) UX3405MA-PZ552WS...,122990.0,94990.0,22,4.7,30 Ratings & 1 Reviews,ASUS,30,1
ASUS Vivobook Go 14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB S...,43990.0,30990.0,29,4.2,"4,753 Ratings & 461 Reviews",ASUS,4753,461
HP 15 G10 (2025) AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Home) 15 G10 Thin and Light ...,49990.0,25990.0,48,0.0,nan,HP,0,0
ASUS Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX ...,114990.0,112990.0,1,0.0,nan,ASUS,0,0
HP OMEN Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,157945.0,115990.0,26,4.0,121 Ratings & 6 Reviews,HP,121,6
ASUS TUF Gaming F15 Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,137990.0,104000.0,24,4.4,214 Ratings & 17 Reviews,ASUS,214,17
Lenovo IdeaPad Flex 5 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 2 in 1 L...,99892.0,68990.0,30,4.1,71 Ratings & 7 Reviews,Lenovo,71,7
HP Victus Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,75354.0,57915.0,23,4.4,"2,794 Ratings & 148 Reviews",HP,2794,148
HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14-dv2014TU Thin and Lig...,77142.0,63544.0,17,4.3,"2,201 Ratings & 163 Reviews",HP,2201,163
HP Pavilion x360 Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-ek1020TU 2 in 1 Laptop,104000.0,88800.0,14,3.6,17 Ratings & 2 Reviews,HP,17,2
HP Pavilion AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14-ec0035AU Thin and Light...,67300.0,52500.0,21,4.4,614 Ratings & 76 Reviews,HP,614,76
HP Pavilion AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 14-EC1003AU Thin and Light...,61023.0,52400.0,14,4.3,"1,067 Ratings & 107 Reviews",HP,1067,107
Lenovo Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 83EQ005VIN Thin and Light Laptop,85999.0,48499.0,43,0.0,nan,Lenovo,0,0
HP Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0220TU Thin and Light Laptop,70502.0,52990.0,24,3.9,22 Ratings & 0 Reviews,HP,22,0
SAMSUNG Galaxy Book4 Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGK-KS2IN / NP750XGK-...,91989.0,69999.0,23,4.3,125 Ratings & 11 Reviews,SAMSUNG,125,11
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGK-KS1IN / NP750XGK-L...,86239.0,62990.0,26,4.3,125 Ratings & 11 Reviews,SAMSUNG,125,11
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11 ...,185990.0,154990.0,16,0.0,nan,SAMSUNG,0,0
Lenovo Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Pro) E14 Business Laptop,92990.0,69990.0,24,0.0,nan,Lenovo,0,0
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 La...,56519.0,35770.0,36,4.3,"4,551 Ratings & 326 Reviews",DELL,4551,326
Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home) 16IRL8 Laptop,125890.0,80190.0,36,4.1,306 Ratings & 20 Reviews,Lenovo,306,20
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ130WS Th...,44990.0,30990.0,31,0.0,nan,ASUS,0,0
ASUS TUF Gaming F15 Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,173990.0,99990.0,42,4.3,53 Ratings & 7 Reviews,ASUS,53,7
HP AMD Ryzen 5 - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon AMD Radeon™ RX 6500M Graphi...,55900.0,48999.0,12,0.0,nan,HP,0,0
HP Victus AMD Ryzen 7 Octa Core 8845HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce ...,113320.0,90990.0,19,4.1,7 Ratings & 1 Reviews,HP,7,1
DELL Intel Core Ultra 9 14th Gen - (16 GB/1 TB HDD/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,217489.0,154990.0,28,0.0,nan,DELL,0,0
Lenovo Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82KBA03JIH Laptop,42000.0,31799.0,24,4.5,4 Ratings & 0 Reviews,Lenovo,4,0
HP 15 G10 (2025) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15 G10 Thin and Light...,61990.0,33390.0,46,0.0,nan,HP,0,0
DELL Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Lapto...,59990.0,48990.0,18,3.8,20 Ratings & 2 Reviews,DELL,20,2
DELL Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Lapt...,75000.0,56099.0,25,3.9,40 Ratings & 1 Reviews,DELL,40,1
Lenovo THINKPAD E14 GEN 5 - AMD Ryzen 5 7th Gen - 7430U Processor [Base Clock 2.3 GHz / Max Boost Cloc...,118900.0,50400.0,57,0.0,nan,Lenovo,0,0
Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC9F4HN/A,134900.0,125990.0,6,4.0,4 Ratings & 0 Reviews,Apple,4,0
DELL Vostro 3530 Intel Core i5 1334U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light L...,70761.0,54990.0,22,0.0,nan,DELL,0,0
DELL Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10) Inspiron 3511 Thin and Light Laptop,85000.0,48900.0,42,3.0,3 Ratings & 0 Reviews,DELL,3,0
HP Victus AMD Ryzen 5 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2...,89000.0,63499.0,28,0.0,3 Ratings & 1 Reviews,HP,3,1
"ASUS Zenbook A14 OLED (2025), Copilot + PC with Office 2024 + M365 Basic*, AI PC Qualcomm Snapdragon X...",100000.0,129990.0,28,0.0,nan,ASUS,0,0
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin a...,39990.0,71000.0,21,4.1,514 Ratings & 62 Reviews,Lenovo,514,62
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Aspire 3 Laptop,70990.0,31576.0,43,4.1,24 Ratings & 0 Reviews,Acer,24,0
ASUS AMD Ryzen 5 10th Gen 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ541WS Notebook,86190.0,40399.0,30,3.0,4 Ratings & 1 Reviews,ASUS,4,1
Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Thin and...,68811.0,59999.0,11,4.1,101 Ratings & 13 Reviews,Lenovo,101,13
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,125990.0,60590.0,22,4.3,290 Ratings & 34 Reviews,Lenovo,290,34
ASUS ROG Strix G16 Intel Core i5 13th Gen 13450HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,58990.0,97990.0,38,4.2,224 Ratings & 19 Reviews,ASUS,224,19
MSI Modern 14 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-438IN Th...,75990.0,35990.0,35,4.2,73 Ratings & 4 Reviews,MSI,73,4
ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Ho...,106331.0,48990.0,25,4.3,"7,386 Ratings & 584 Reviews",ASUS,7386,584
DELL Intel Core i5 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) G...,72990.0,78990.0,20,4.1,131 Ratings & 8 Reviews,DELL,131,8
HP Victus AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,170990.0,57990.0,16,4.3,336 Ratings & 34 Reviews,HP,336,34
"ASUS Zenbook 14 OLED (2025) with Office 2024 + M365 Basic*, AI PC Intel Core Ultra 9 285H - (32 GB/1 T...",162290.0,142990.0,32,0.0,nan,ASUS,0,0
Lenovo Yoga 7 WUXGA-OLED Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 14IRL8 2 in 1...,96580.0,110190.0,24,4.5,62 Ratings & 4 Reviews,Lenovo,62,4
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiro...,135990.0,72490.0,16,3.7,34 Ratings & 4 Reviews,DELL,34,4
"ASUS Zenbook 14 OLED (2025) with Office 2024 + M365 Basic*, AI PC Intel Core Ultra 5 225H - (16 GB/1 T...",111690.0,112990.0,22,0.0,nan,ASUS,0,0
Lenovo Yoga 7 Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) 14IRL8 Thin and Light ...,122990.0,86190.0,18,4.4,25 Ratings & 6 Reviews,Lenovo,25,6
"ASUS Zenbook A14 OLED (2025), Copilot + PC with Office 2024 + M365 Basic, AI PC Qualcomm Snapdragon X ...",-5881.764705882353,99990.0,18,0.0,nan,ASUS,0,0
"ASUS Zenbook A14 OLED (2025), Copilot + PC with Office 2024 + M365 Basic, AI PC Qualcomm Snapdragon X ...",122990.0,99990.0,18,0.0,nan,ASUS,0,0
"ASUS Vivobook 16X For Creator, Intel H Series Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Window...",98990.0,69990.0,29,4.4,188 Ratings & 12 Reviews,ASUS,188,12
SAMSUNG Galaxy Book4 Intel Core 7 150U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGK-KS3IN / NP750XGK-...,103489.0,78000.0,24,4.5,59 Ratings & 4 Reviews,SAMSUNG,59,4
Infinix X3 Slim Intel Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) XL422 Thin and ...,54990.0,29990.0,45,4.2,"1,641 Ratings & 208 Reviews",Infinix,1641,208
Acer Aspire 3 Intel 8 cores/8 Threads Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) A315-510P...,52999.0,32500.0,38,4.1,17 Ratings & 5 Reviews,Acer,17,5
DELL Vostro Intel Core i3 10th Gen 1005G1 - (8 GB/1 TB HDD/Windows 10 Home) Vostro 3401 Thin and Light...,54517.0,45060.0,17,4.0,"2,088 Ratings & 208 Reviews",DELL,2088,208
HP 15s AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1580AU Thin and Light La...,39995.0,32200.0,19,4.2,"4,539 Ratings & 366 Reviews",HP,4539,366
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,66670.0,56611.0,15,4.8,5 Ratings & 0 Reviews,HP,5,0
DELL Inspiron 7430 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7430 2in1...,101350.0,77990.0,23,4.8,6 Ratings & 0 Reviews,DELL,6,0
Acer Aspire Lite Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) AL15-52 Thin and Ligh...,69990.0,50400.0,27,3.7,203 Ratings & 11 Reviews,Acer,203,11
ASUS TUF Gaming A15 AMD Ryzen 9 Octa Core 8945H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,161990.0,124990.0,22,5.0,3 Ratings & 0 Reviews,ASUS,3,0
Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Gra...,103490.0,63390.0,38,4.5,805 Ratings & 94 Reviews,Lenovo,805,94
Lenovo V 14 (2025) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) V 14 Thin and Ligh...,76990.0,33490.0,56,0.0,nan,Lenovo,0,0
HP 14R (2025) Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 14R G9 Thin and Light ...,82990.0,37490.0,54,0.0,nan,HP,0,0
HP Pavilion Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1010TU Thin and Li...,85000.0,70899.0,16,4.3,24 Ratings & 3 Reviews,HP,24,3
ASUS Vivobook Go 14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB S...,48990.0,37990.0,22,4.1,29 Ratings & 1 Reviews,ASUS,29,1
Apple 2021 Macbook Pro Apple M1 Max - (32 GB/1 TB SSD/Mac OS Monterey) MK1H3HN/A,329900.0,308990.0,6,4.2,15 Ratings & 5 Reviews,Apple,15,5
HP 14 G9 (2025) AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Pro) 14 G9 Thin and Light La...,56990.0,38990.0,31,0.0,nan,HP,0,0
HP Envy x360 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 15-fe0027TU Laptop,108141.0,74499.0,31,4.5,40 Ratings & 2 Reviews,HP,40,2
HP OMEN Intel Core i9 13th Gen 13900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,186047.0,145990.0,21,4.4,8 Ratings & 0 Reviews,HP,8,0
MSI Modern 15 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-288IN T...,87990.0,59990.0,31,4.1,84 Ratings & 9 Reviews,MSI,84,9
HP 15 G9 (2025) AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15 G9 Thin and Light L...,46990.0,27490.0,41,0.0,nan,HP,0,0
HP (2024) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0061TU Thin and Light ...,45990.0,35690.0,22,3.2,6 Ratings & 0 Reviews,HP,6,0
HP 14s Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14s- DR2015TU Thin and Light Laptop,53490.0,36990.0,30,4.3,458 Ratings & 52 Reviews,HP,458,52
Apple MacBook AIR Apple M2 - (16 GB/256 GB SSD/macOS Sequoia) MC7X4HN/A,99900.0,92990.0,6,4.7,"17,356 Ratings & 1,077 Reviews",Apple,17356,1077
"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, AI PC Intel Core Ultra 5 225H - (16 GB/512 GB ...",92990.0,73990.0,20,0.0,nan,ASUS,0,0
Lenovo ThinkPad E14 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Pro) TP E14 Gen 4 Thin...,114000.0,67500.0,40,3.7,52 Ratings & 9 Reviews,Lenovo,52,9
Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Laptop,123090.0,75990.0,38,0.0,nan,Lenovo,0,0
Infinix GT Book Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,129990.0,74990.0,42,4.4,88 Ratings & 10 Reviews,Infinix,88,10
MSI Cyborg 15 AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,119990.0,97990.0,18,5.0,5 Ratings & 0 Reviews,MSI,5,0
DELL Intel Core i7 13650HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) ...,123990.0,115500.0,6,0.0,nan,DELL,0,0
HP OMEN Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce...,118169.0,89900.0,23,4.5,536 Ratings & 53 Reviews,HP,536,53
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X...,63190.0,34990.0,44,4.2,"3,080 Ratings & 250 Reviews",Lenovo,3080,250
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Li...,34890.0,26490.0,24,3.7,716 Ratings & 50 Reviews,Lenovo,716,50
Acer Nitro V Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,89997.0,65990.0,26,4.3,35 Ratings & 2 Reviews,Acer,35,2
Acer ALG Gaming Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,99990.0,78990.0,21,0.0,nan,Acer,0,0
Lenovo V 15 (2025) Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) V 15 Thin and Lig...,90990.0,44990.0,50,0.0,nan,Lenovo,0,0
Apple MacBook Air Apple M3 - (16 GB/1 TB SSD/macOS Sonoma) MXCR3HN/A,174900.0,163990.0,6,0.0,nan,Apple,0,0
